股票代码,股票名称,涨跌幅,最新价,最高,最低,今开,涨跌额,换手率,量比,动态市盈率,成交量,成交额,昨日收盘,总市值,流通市值,行情ID,市场类型,更新时间,最新交易日
600675,中华企业,1.89,2.7,2.71,2.62,2.64,0.05,0.47,1.11,-19.2,288313,77134205.0,2.65,16459565180,16459565180,1.600675,沪A,2024-06-14 16:11:40,2024-06-14
300590,移为通信,1.89,10.8,10.83,10.42,10.68,0.2,2.14,0.89,34.96,75611,80850586.5,10.6,4955161068,3814577150,0.300590,深A,2024-06-14 15:34:30,2024-06-14
000521,长虹美菱,1.89,8.64,8.69,8.4,8.46,0.16,3.42,0.98,14.3,299685,256928543.8,8.48,8898540898,7562699646,0.000521,深A,2024-06-14 15:34:42,2024-06-14
301139,元道通信,1.88,21.64,21.7,20.92,21.18,0.4,3.23,0.81,32.36,23198,49593273.24,21.24,2631008512,1552096908,0.301139,深A,2024-06-14 15:34:51,2024-06-14
600864,哈投股份,1.88,4.87,4.91,4.76,4.78,0.09,1.2,1.31,17.92,249719,120778087.0,4.78,10132378432,10132378432,1.600864,沪A,2024-06-14 16:11:42,2024-06-14
300051,琏升科技,1.88,8.13,8.14,7.85,7.95,0.15,1.17,0.8,-26.09,42727,34044756.3,7.98,2973130350,2973130350,0.300051,深A,2024-06-14 15:34:42,2024-06-14
300239,东宝生物,1.88,4.88,4.95,4.8,4.83,0.09,0.8,0.62,27.9,42060,20505236.0,4.79,2896788672,2556593028,0.300239,深A,2024-06-14 15:34:45,2024-06-14
601877,正泰电器,1.88,20.64,20.64,20.13,20.22,0.38,0.55,1.11,10.26,118711,242718459.0,20.26,44354719665,44354719665,1.601877,沪A,2024-06-14 16:11:46,2024-06-14
837006,晟楠科技,1.88,11.95,11.96,11.67,11.76,0.22,3.32,0.95,-484.99,10114,11972899.71,11.73,1078932040,364164300,0.837006,深A,2024-06-14 15:31:55,2024-06-14
600136,*ST明诚,1.88,1.63,1.64,1.61,1.61,0.03,0.16,0.81,-1117.98,30343,4939065.0,1.6,3326546268,3167235875,1.600136,沪A,2024-06-14 16:11:36,2024-06-14
605378,野马电池,1.87,15.78,15.89,15.25,15.5,0.29,1.46,0.89,30.58,27297,42848565.0,15.49,2945747280,2945747280,1.605378,沪A,2024-06-14 16:11:40,2024-06-14
600126,杭钢股份,1.87,4.36,4.4,4.27,4.28,0.08,0.53,1.12,107.81,177795,77386377.0,4.28,14724544402,14724544402,1.600126,沪A,2024-06-14 16:11:51,2024-06-14
002368,太极股份,1.87,21.8,22.02,21.15,21.25,0.4,2.2,1.26,208.0,136446,296645169.0,21.4,13586442035,13514125091,0.002368,深A,2024-06-14 15:34:27,2024-06-14
601968,宝钢包装,1.87,4.91,4.96,4.78,4.82,0.09,0.36,0.86,24.9,40470,19699230.0,4.82,5563222344,5563222344,1.601968,沪A,2024-06-14 16:12:03,2024-06-14
603986,兆易创新,1.87,90.66,90.68,86.85,88.5,1.66,2.89,0.95,73.81,192350,1710874947.0,89.0,60461729510,60310242452,1.603986,沪A,2024-06-14 16:11:46,2024-06-14
601298,青岛港,1.86,8.74,8.88,8.55,8.56,0.16,0.43,1.59,10.77,229587,200846315.0,8.58,56732214000,47126735500,1.601298,沪A,2024-06-14 16:12:02,2024-06-14
688253,英诺特,1.86,40.45,40.78,39.51,40.0,0.74,2.4,1.04,9.42,16435,66061639.0,39.71,5503660007,2767317216,1.688253,沪A,2024-06-14 16:11:35,2024-06-14
300244,迪安诊断,1.86,13.13,13.22,12.49,12.88,0.24,6.16,2.86,88.81,309769,397543948.34,12.89,8231171213,6603047668,0.300244,深A,2024-06-14 15:34:09,2024-06-14
300124,汇川技术,1.86,55.26,55.82,53.61,54.5,1.01,1.18,1.93,45.61,275350,1512276533.38,54.25,147994131396,129186572699,0.300124,深A,2024-06-14 15:34:54,2024-06-14
002706,良信股份,1.86,7.66,7.7,7.46,7.52,0.14,1.59,1.09,24.01,144423,109795006.48,7.52,8603137653,6978244481,0.002706,深A,2024-06-14 15:34:33,2024-06-14
002738,中矿资源,1.86,29.58,29.69,28.6,29.02,0.54,2.62,1.78,21.07,188975,552548905.56,29.04,21587829909,21304502286,0.002738,深A,2024-06-14 15:34:12,2024-06-14
300145,中金环境,1.86,2.74,2.76,2.64,2.68,0.05,1.36,1.37,14.75,256662,69798001.64,2.69,5266554647,5188456292,0.300145,深A,2024-06-14 15:34:09,2024-06-14
601236,红塔证券,1.86,6.58,6.64,6.43,6.46,0.12,0.38,1.18,64.89,177778,116160646.0,6.46,31036463342,31036463342,1.601236,沪A,2024-06-14 16:11:42,2024-06-14
002837,英维克,1.86,24.15,24.3,23.3,23.77,0.44,1.7,1.18,72.05,109220,262367543.65,23.71,17860665491,15513268755,0.002837,深A,2024-06-14 15:34:45,2024-06-14
603766,XD隆鑫通,1.85,7.14,7.2,7.02,7.1,0.13,1.1,0.83,14.23,225991,160974218.0,7.01,14662288809,14662288809,1.603766,沪A,2024-06-14 16:11:52,2024-06-14
688588,凌志软件,1.85,7.69,7.83,7.43,7.53,0.14,1.24,1.29,-78.25,49660,38050079.0,7.55,3076076923,3076076923,1.688588,沪A,2024-06-14 16:11:52,2024-06-14
301377,鼎泰高科,1.85,16.49,17.09,15.8,16.19,0.3,7.63,2.08,41.57,54201,89241266.0,16.19,6760900000,1171185760,0.301377,深A,2024-06-14 15:34:24,2024-06-14
601601,中国太保,1.85,28.63,28.86,27.9,28.04,0.52,0.45,1.42,5.86,310095,884557787.0,28.11,275430375857,195973536857,1.601601,沪A,2024-06-14 16:11:44,2024-06-14
835207,众诚科技,1.85,6.62,6.77,6.46,6.58,0.12,2.35,1.08,188.75,13122,8619601.83,6.5,634162900,368879428,0.835207,深A,2024-06-14 15:31:55,2024-06-14
